regiao,estado,coduf,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Nordeste,AL,27,05/03/2020,10,3337357,0,0,0,0
Nordeste,AL,27,06/03/2020,10,3337357,0,0,0,0
Nordeste,AL,27,07/03/2020,10,3337357,0,0,0,0
Nordeste,AL,27,08/03/2020,11,3337357,1,1,0,0
Nordeste,AL,27,09/03/2020,11,3337357,1,0,0,0
Nordeste,AL,27,10/03/2020,11,3337357,1,0,0,0
Nordeste,AL,27,11/03/2020,11,3337357,1,0,0,0
Nordeste,AL,27,12/03/2020,11,3337357,1,0,0,0
Nordeste,AL,27,13/03/2020,11,3337357,1,0,0,0
Nordeste,AL,27,14/03/2020,11,3337357,1,0,0,0
Nordeste,AL,27,15/03/2020,12,3337357,1,0,0,0
Nordeste,AL,27,16/03/2020,12,3337357,1,0,0,0
Nordeste,AL,27,17/03/2020,12,3337357,1,0,0,0
Nordeste,AL,27,18/03/2020,12,3337357,1,0,0,0
Nordeste,AL,27,19/03/2020,12,3337357,4,3,0,0
Nordeste,AL,27,20/03/2020,12,3337357,5,1,0,0
Nordeste,AL,27,21/03/2020,12,3337357,7,2,0,0
Nordeste,AL,27,22/03/2020,13,3337357,7,0,0,0
Nordeste,AL,27,23/03/2020,13,3337357,7,0,0,0
Nordeste,AL,27,24/03/2020,13,3337357,9,2,0,0
Nordeste,AL,27,25/03/2020,13,3337357,11,2,0,0
Nordeste,AL,27,26/03/2020,13,3337357,11,0,0,0
Nordeste,AL,27,27/03/2020,13,3337357,11,0,0,0
Nordeste,AL,27,28/03/2020,13,3337357,14,3,0,0
Nordeste,AL,27,29/03/2020,14,3337357,17,3,0,0
Nordeste,AL,27,30/03/2020,14,3337357,17,0,0,0
Nordeste,AL,27,31/03/2020,14,3337357,18,1,1,1
Nordeste,AL,27,01/04/2020,14,3337357,18,0,1,0
Nordeste,AL,27,02/04/2020,14,3337357,18,0,1,0
Nordeste,AL,27,03/04/2020,14,3337357,22,4,2,1
Nordeste,AL,27,04/04/2020,14,3337357,23,1,2,0
Nordeste,AL,27,05/04/2020,15,3337357,28,5,2,0
Nordeste,AL,27,06/04/2020,15,3337357,31,3,2,0
Nordeste,AL,27,07/04/2020,15,3337357,32,1,2,0
Nordeste,AL,27,08/04/2020,15,3337357,37,5,2,0
Nordeste,AL,27,09/04/2020,15,3337357,37,0,3,1
Nordeste,AL,27,10/04/2020,15,3337357,45,8,3,0
Nordeste,AL,27,11/04/2020,15,3337357,48,3,3,0
Nordeste,AL,27,12/04/2020,16,3337357,48,0,3,0
Nordeste,AL,27,13/04/2020,16,3337357,50,2,3,0
Nordeste,AL,27,14/04/2020,16,3337357,72,22,4,1
Nordeste,AL,27,15/04/2020,16,3337357,82,10,5,1
Nordeste,AL,27,16/04/2020,16,3337357,89,7,5,0
Nordeste,AL,27,17/04/2020,16,3337357,110,21,7,2
Nordeste,AL,27,18/04/2020,16,3337357,132,22,7,0
Nordeste,AL,27,19/04/2020,17,3337357,159,27,15,8
Nordeste,AL,27,20/04/2020,17,3337357,171,12,18,3
Nordeste,AL,27,21/04/2020,17,3337357,210,39,19,1
Nordeste,AL,27,22/04/2020,17,3337357,243,33,20,1
Nordeste,AL,27,23/04/2020,17,3337357,324,81,22,2
Nordeste,AL,27,24/04/2020,17,3337357,413,89,27,5
Nordeste,AL,27,25/04/2020,17,3337357,501,88,29,2
Nordeste,AL,27,26/04/2020,18,3337357,554,53,32,3
Nordeste,AL,27,27/04/2020,18,3337357,643,89,34,2
Nordeste,AL,27,28/04/2020,18,3337357,777,134,36,2
Nordeste,AL,27,29/04/2020,18,3337357,957,180,41,5
Nordeste,AL,27,30/04/2020,18,3337357,1044,87,47,6
Nordeste,AL,27,01/05/2020,18,3337357,1226,182,53,6
Nordeste,AL,27,02/05/2020,18,3337357,1372,146,58,5
Nordeste,AL,27,03/05/2020,19,3337357,1441,69,64,6
Nordeste,AL,27,04/05/2020,19,3337357,1538,97,72,8
Nordeste,AL,27,05/05/2020,19,3337357,1606,68,80,8
Nordeste,AL,27,06/05/2020,19,3337357,1703,97,89,9
Nordeste,AL,27,07/05/2020,19,3337357,1867,164,98,9
Nordeste,AL,27,08/05/2020,19,3337357,2033,166,108,10
Nordeste,AL,27,09/05/2020,19,3337357,2172,139,114,6
Nordeste,AL,27,10/05/2020,20,3337357,2258,86,126,12
Nordeste,AL,27,11/05/2020,20,3337357,2343,85,138,12
Nordeste,AL,27,12/05/2020,20,3337357,2580,237,150,12
Nordeste,AL,27,13/05/2020,20,3337357,2761,181,164,14
Nordeste,AL,27,14/05/2020,20,3337357,2972,211,177,13
Nordeste,AL,27,15/05/2020,20,3337357,3212,240,187,10
Nordeste,AL,27,16/05/2020,20,3337357,3593,381,199,12
Nordeste,AL,27,17/05/2020,21,3337357,3816,223,210,11
Nordeste,AL,27,18/05/2020,21,3337357,4031,215,221,11
Nordeste,AL,27,19/05/2020,21,3337357,4316,285,231,10
Nordeste,AL,27,20/05/2020,21,3337357,4437,121,251,20
Nordeste,AL,27,21/05/2020,21,3337357,4916,479,262,11
Nordeste,AL,27,22/05/2020,21,3337357,5302,386,280,18
Nordeste,AL,27,23/05/2020,21,3337357,5630,328,301,21
Nordeste,AL,27,24/05/2020,22,3337357,6214,584,316,15
Nordeste,AL,27,25/05/2020,22,3337357,6682,468,337,21
Nordeste,AL,27,26/05/2020,22,3337357,7058,376,354,17
Nordeste,AL,27,27/05/2020,22,3337357,7580,522,368,14
Nordeste,AL,27,28/05/2020,22,3337357,8055,475,385,17
Nordeste,AL,27,29/05/2020,22,3337357,8618,563,406,21
Nordeste,AL,27,30/05/2020,22,3337357,9223,605,424,18
Nordeste,AL,27,31/05/2020,23,3337357,10288,1065,443,19
Nordeste,AL,27,01/06/2020,23,3337357,10837,549,461,18
Nordeste,AL,27,02/06/2020,23,3337357,11559,722,482,21
Nordeste,AL,27,03/06/2020,23,3337357,12407,848,506,24
Nordeste,AL,27,04/06/2020,23,3337357,13097,690,531,25
Nordeste,AL,27,05/06/2020,23,3337357,13937,840,557,26
Nordeste,SE,28,25/02/2020,9,2298696,0,0,0,0
Nordeste,SE,28,26/02/2020,9,2298696,0,0,0,0
Nordeste,SE,28,27/02/2020,9,2298696,0,0,0,0
Nordeste,SE,28,28/02/2020,9,2298696,0,0,0,0
Nordeste,SE,28,29/02/2020,9,2298696,0,0,0,0
Nordeste,SE,28,01/03/2020,10,2298696,0,0,0,0
Nordeste,SE,28,02/03/2020,10,2298696,0,0,0,0
Nordeste,SE,28,03/03/2020,10,2298696,0,0,0,0
Nordeste,SE,28,04/03/2020,10,2298696,0,0,0,0
Nordeste,SE,28,05/03/2020,10,2298696,0,0,0,0
Nordeste,SE,28,06/03/2020,10,2298696,0,0,0,0
Nordeste,SE,28,07/03/2020,10,2298696,0,0,0,0
Nordeste,SE,28,08/03/2020,11,2298696,0,0,0,0
Nordeste,SE,28,09/03/2020,11,2298696,0,0,0,0
Nordeste,SE,28,10/03/2020,11,2298696,0,0,0,0
Nordeste,SE,28,11/03/2020,11,2298696,0,0,0,0
Nordeste,SE,28,12/03/2020,11,2298696,0,0,0,0
Nordeste,SE,28,13/03/2020,11,2298696,0,0,0,0
Nordeste,SE,28,14/03/2020,11,2298696,0,0,0,0
Nordeste,SE,28,15/03/2020,12,2298696,1,1,0,0
Nordeste,SE,28,16/03/2020,12,2298696,1,0,0,0
Nordeste,SE,28,17/03/2020,12,2298696,4,3,0,0
Nordeste,SE,28,18/03/2020,12,2298696,5,1,0,0
Nordeste,SE,28,19/03/2020,12,2298696,6,1,0,0
Nordeste,SE,28,20/03/2020,12,2298696,6,0,0,0
Nordeste,SE,28,21/03/2020,12,2298696,10,4,0,0
Nordeste,SE,28,22/03/2020,13,2298696,10,0,0,0
Nordeste,SE,28,23/03/2020,13,2298696,10,0,0,0
Nordeste,SE,28,24/03/2020,13,2298696,15,5,0,0
Nordeste,SE,28,25/03/2020,13,2298696,16,1,0,0
Nordeste,SE,28,26/03/2020,13,2298696,16,0,0,0
Nordeste,SE,28,27/03/2020,13,2298696,16,0,0,0
Nordeste,SE,28,28/03/2020,13,2298696,16,0,0,0
Nordeste,SE,28,29/03/2020,14,2298696,16,0,0,0
Nordeste,SE,28,30/03/2020,14,2298696,16,0,0,0
Nordeste,SE,28,31/03/2020,14,2298696,19,3,0,0
Nordeste,SE,28,01/04/2020,14,2298696,20,1,0,0
Nordeste,SE,28,02/04/2020,14,2298696,23,3,2,2
Nordeste,SE,28,03/04/2020,14,2298696,25,2,2,0
Nordeste,SE,28,04/04/2020,14,2298696,27,2,2,0
Nordeste,SE,28,05/04/2020,15,2298696,32,5,3,1
Nordeste,SE,28,06/04/2020,15,2298696,32,0,4,1
Nordeste,SE,28,07/04/2020,15,2298696,36,4,4,0
Nordeste,SE,28,08/04/2020,15,2298696,36,0,4,0
Nordeste,SE,28,09/04/2020,15,2298696,39,3,4,0
Nordeste,SE,28,10/04/2020,15,2298696,42,3,4,0
Nordeste,SE,28,11/04/2020,15,2298696,42,0,4,0
Nordeste,SE,28,12/04/2020,16,2298696,44,2,4,0
Nordeste,SE,28,13/04/2020,16,2298696,44,0,4,0
Nordeste,SE,28,14/04/2020,16,2298696,45,1,4,0
Nordeste,SE,28,15/04/2020,16,2298696,46,1,4,0
Nordeste,SE,28,16/04/2020,16,2298696,48,2,4,0
Nordeste,SE,28,17/04/2020,16,2298696,53,5,4,0
Nordeste,SE,28,18/04/2020,16,2298696,71,18,5,1
Nordeste,SE,28,19/04/2020,17,2298696,83,12,5,0
Nordeste,SE,28,20/04/2020,17,2298696,86,3,5,0
Nordeste,SE,28,21/04/2020,17,2298696,92,6,5,0
Nordeste,SE,28,22/04/2020,17,2298696,117,25,7,2
Nordeste,SE,28,23/04/2020,17,2298696,124,7,8,1
Nordeste,SE,28,24/04/2020,17,2298696,144,20,8,0
Nordeste,SE,28,25/04/2020,17,2298696,153,9,9,1
Nordeste,SE,28,26/04/2020,18,2298696,159,6,9,0
Nordeste,SE,28,27/04/2020,18,2298696,197,38,10,1
Nordeste,SE,28,28/04/2020,18,2298696,280,83,11,1
Nordeste,SE,28,29/04/2020,18,2298696,337,57,12,1
Nordeste,SE,28,30/04/2020,18,2298696,447,110,12,0
Nordeste,SE,28,01/05/2020,18,2298696,517,70,14,2
Nordeste,SE,28,02/05/2020,18,2298696,601,84,14,0
Nordeste,SE,28,03/05/2020,19,2298696,730,129,14,0
Nordeste,SE,28,04/05/2020,19,2298696,772,42,17,3
Nordeste,SE,28,05/05/2020,19,2298696,898,126,21,4
Nordeste,SE,28,06/05/2020,19,2298696,998,100,23,2
Nordeste,SE,28,07/05/2020,19,2298696,1214,216,25,2
Nordeste,SE,28,08/05/2020,19,2298696,1438,224,28,3
Nordeste,SE,28,09/05/2020,19,2298696,1588,150,33,5
Nordeste,SE,28,10/05/2020,20,2298696,1771,183,34,1
Nordeste,SE,28,11/05/2020,20,2298696,1800,29,37,3
Nordeste,SE,28,12/05/2020,20,2298696,2032,232,37,0
Nordeste,SE,28,13/05/2020,20,2298696,2268,236,42,5
Nordeste,SE,28,14/05/2020,20,2298696,2494,226,47,5
Nordeste,SE,28,15/05/2020,20,2298696,2868,374,50,3
Nordeste,SE,28,16/05/2020,20,2298696,3135,267,53,3
Nordeste,SE,28,17/05/2020,21,2298696,3343,208,57,4
Nordeste,SE,28,18/05/2020,21,2298696,3566,223,59,2
Nordeste,SE,28,19/05/2020,21,2298696,3967,401,63,4
Nordeste,SE,28,20/05/2020,21,2298696,4277,310,69,6
Nordeste,SE,28,21/05/2020,21,2298696,4734,457,76,7
Nordeste,SE,28,22/05/2020,21,2298696,4922,188,82,6
Nordeste,SE,28,23/05/2020,21,2298696,5131,209,86,4
Nordeste,SE,28,24/05/2020,22,2298696,5314,183,93,7
Nordeste,SE,28,25/05/2020,22,2298696,5448,134,103,10
Nordeste,SE,28,26/05/2020,22,2298696,5735,287,116,13
Nordeste,SE,28,27/05/2020,22,2298696,5912,177,127,11
Nordeste,SE,28,28/05/2020,22,2298696,6156,244,135,8
Nordeste,SE,28,29/05/2020,22,2298696,6462,306,142,7
Nordeste,SE,28,30/05/2020,22,2298696,6805,343,149,7
Nordeste,SE,28,31/05/2020,23,2298696,6999,194,158,9
Nordeste,SE,28,01/06/2020,23,2298696,7233,234,166,8
Nordeste,SE,28,02/06/2020,23,2298696,7555,322,172,6
Nordeste,SE,28,03/06/2020,23,2298696,7989,434,180,8
Nordeste,SE,28,04/06/2020,23,2298696,8200,211,186,6
Nordeste,SE,28,05/06/2020,23,2298696,8577,377,198,12
Nordeste,BA,29,25/02/2020,9,14873064,0,0,0,0
Nordeste,BA,29,26/02/2020,9,14873064,0,0,0,0
Nordeste,BA,29,27/02/2020,9,14873064,0,0,0,0
Nordeste,BA,29,28/02/2020,9,14873064,0,0,0,0
Nordeste,BA,29,29/02/2020,9,14873064,0,0,0,0
Nordeste,BA,29,01/03/2020,10,14873064,0,0,0,0
Nordeste,BA,29,02/03/2020,10,14873064,0,0,0,0
Nordeste,BA,29,03/03/2020,10,14873064,0,0,0,0
Nordeste,BA,29,04/03/2020,10,14873064,0,0,0,0
Nordeste,BA,29,05/03/2020,10,14873064,0,0,0,0
Nordeste,BA,29,06/03/2020,10,14873064,1,1,0,0
Nordeste,BA,29,07/03/2020,10,14873064,2,1,0,0
Nordeste,BA,29,08/03/2020,11,14873064,2,0,0,0
Nordeste,BA,29,09/03/2020,11,14873064,2,0,0,0
Nordeste,BA,29,10/03/2020,11,14873064,2,0,0,0
Nordeste,BA,29,11/03/2020,11,14873064,2,0,0,0
Nordeste,BA,29,12/03/2020,11,14873064,2,0,0,0
Nordeste,BA,29,13/03/2020,11,14873064,2,0,0,0
Nordeste,BA,29,14/03/2020,11,14873064,2,0,0,0
Nordeste,BA,29,15/03/2020,12,14873064,2,0,0,0
Nordeste,BA,29,16/03/2020,12,14873064,2,0,0,0
Nordeste,BA,29,17/03/2020,12,14873064,3,1,0,0
Nordeste,BA,29,18/03/2020,12,14873064,3,0,0,0
Nordeste,BA,29,19/03/2020,12,14873064,30,27,0,0
Nordeste,BA,29,20/03/2020,12,14873064,33,3,0,0
Nordeste,BA,29,21/03/2020,12,14873064,41,8,0,0
Nordeste,BA,29,22/03/2020,13,14873064,49,8,0,0
Nordeste,BA,29,23/03/2020,13,14873064,63,14,0,0
Nordeste,BA,29,24/03/2020,13,14873064,76,13,0,0
Nordeste,BA,29,25/03/2020,13,14873064,84,8,0,0
Nordeste,BA,29,26/03/2020,13,14873064,104,20,0,0
Nordeste,BA,29,27/03/2020,13,14873064,115,11,0,0
Nordeste,BA,29,28/03/2020,13,14873064,127,12,0,0
Nordeste,BA,29,29/03/2020,14,14873064,154,27,1,1
Nordeste,BA,29,30/03/2020,14,14873064,176,22,1,0
Nordeste,BA,29,31/03/2020,14,14873064,213,37,2,1
Nordeste,BA,29,01/04/2020,14,14873064,246,33,2,0
Nordeste,BA,29,02/04/2020,14,14873064,267,21,3,1
Nordeste,BA,29,03/04/2020,14,14873064,282,15,5,2
Nordeste,BA,29,04/04/2020,14,14873064,332,50,7,2
Nordeste,BA,29,05/04/2020,15,14873064,401,69,9,2
Nordeste,BA,29,06/04/2020,15,14873064,431,30,10,1
Nordeste,BA,29,07/04/2020,15,14873064,456,25,12,2
Nordeste,BA,29,08/04/2020,15,14873064,497,41,15,3
Nordeste,BA,29,09/04/2020,15,14873064,559,62,19,4
Nordeste,BA,29,10/04/2020,15,14873064,604,45,19,0
Nordeste,BA,29,11/04/2020,15,14873064,635,31,21,2
Nordeste,BA,29,12/04/2020,16,14873064,673,38,21,0
Nordeste,BA,29,13/04/2020,16,14873064,723,50,22,1
Nordeste,BA,29,14/04/2020,16,14873064,759,36,22,0
Nordeste,BA,29,15/04/2020,16,14873064,807,48,27,5
Nordeste,BA,29,16/04/2020,16,14873064,951,144,30,3
Nordeste,BA,29,17/04/2020,16,14873064,1059,108,36,6
Nordeste,BA,29,18/04/2020,16,14873064,1193,134,37,1
Nordeste,BA,29,19/04/2020,17,14873064,1230,37,45,8
Nordeste,BA,29,20/04/2020,17,14873064,1341,111,46,1
Nordeste,BA,29,21/04/2020,17,14873064,1489,148,47,1
Nordeste,BA,29,22/04/2020,17,14873064,1644,155,50,3
Nordeste,BA,29,23/04/2020,17,14873064,1789,145,59,9
Nordeste,BA,29,24/04/2020,17,14873064,1962,173,64,5
Nordeste,BA,29,25/04/2020,17,14873064,2081,119,70,6
Nordeste,BA,29,26/04/2020,18,14873064,2209,128,73,3
Nordeste,BA,29,27/04/2020,18,14873064,2354,145,76,3
Nordeste,BA,29,28/04/2020,18,14873064,2540,186,86,10
Nordeste,BA,29,29/04/2020,18,14873064,2646,106,96,10
Nordeste,BA,29,30/04/2020,18,14873064,2851,205,104,8
Nordeste,BA,29,01/05/2020,18,14873064,3085,234,117,13
Nordeste,BA,29,02/05/2020,18,14873064,3267,182,123,6
Nordeste,BA,29,03/05/2020,19,14873064,3495,228,123,0
Nordeste,BA,29,04/05/2020,19,14873064,3734,239,141,18
Nordeste,BA,29,05/05/2020,19,14873064,4040,306,146,5
Nordeste,BA,29,06/05/2020,19,14873064,4301,261,160,14
Nordeste,BA,29,07/05/2020,19,14873064,4528,227,165,5
Nordeste,BA,29,08/05/2020,19,14873064,4818,290,183,18
Nordeste,BA,29,09/05/2020,19,14873064,5174,356,196,13
Nordeste,BA,29,10/05/2020,20,14873064,5558,384,202,6
Nordeste,BA,29,11/05/2020,20,14873064,5808,250,211,9
Nordeste,BA,29,12/05/2020,20,14873064,6204,396,225,14
Nordeste,BA,29,13/05/2020,20,14873064,6547,343,236,11
Nordeste,BA,29,14/05/2020,20,14873064,6955,408,262,26
Nordeste,BA,29,15/05/2020,20,14873064,8128,1173,281,19
Nordeste,BA,29,16/05/2020,20,14873064,8314,186,286,5
Nordeste,BA,29,17/05/2020,21,14873064,8443,129,295,9
Nordeste,BA,29,18/05/2020,21,14873064,8581,138,312,17
Nordeste,BA,29,19/05/2020,21,14873064,11013,2432,326,14
Nordeste,BA,29,20/05/2020,21,14873064,11197,184,362,36
Nordeste,BA,29,21/05/2020,21,14873064,11941,744,376,14
Nordeste,BA,29,22/05/2020,21,14873064,12557,616,399,23
Nordeste,BA,29,23/05/2020,21,14873064,13000,443,413,14
Nordeste,BA,29,24/05/2020,22,14873064,13899,899,460,47
Nordeste,BA,29,25/05/2020,22,14873064,14204,305,477,17
Nordeste,BA,29,26/05/2020,22,14873064,14566,362,495,18
Nordeste,BA,29,27/05/2020,22,14873064,15070,504,531,36
Nordeste,BA,29,28/05/2020,22,14873064,15963,893,570,39
Nordeste,BA,29,29/05/2020,22,14873064,16917,954,609,39
Nordeste,BA,29,30/05/2020,22,14873064,17626,709,638,29
Nordeste,BA,29,31/05/2020,23,14873064,18392,766,667,29
Nordeste,BA,29,01/06/2020,23,14873064,18898,506,701,34
Nordeste,BA,29,02/06/2020,23,14873064,21430,2532,736,35
Nordeste,BA,29,03/06/2020,23,14873064,22451,1021,762,26
Nordeste,BA,29,04/06/2020,23,14873064,23463,1012,790,28
Nordeste,BA,29,05/06/2020,23,14873064,26419,2956,819,29
Sudeste,MG,31,25/02/2020,9,21168791,0,0,0,0
Sudeste,MG,31,26/02/2020,9,21168791,0,0,0,0
Sudeste,MG,31,27/02/2020,9,21168791,0,0,0,0
Sudeste,MG,31,28/02/2020,9,21168791,0,0,0,0
Sudeste,MG,31,29/02/2020,9,21168791,0,0,0,0
Sudeste,MG,31,01/03/2020,10,21168791,0,0,0,0
Sudeste,MG,31,02/03/2020,10,21168791,0,0,0,0
Sudeste,MG,31,03/03/2020,10,21168791,0,0,0,0
Sudeste,MG,31,04/03/2020,10,21168791,0,0,0,0
Sudeste,MG,31,05/03/2020,10,21168791,0,0,0,0
Sudeste,MG,31,06/03/2020,10,21168791,0,0,0,0
Sudeste,MG,31,07/03/2020,10,21168791,0,0,0,0
Sudeste,MG,31,08/03/2020,11,21168791,1,1,0,0
Sudeste,MG,31,09/03/2020,11,21168791,1,0,0,0
Sudeste,MG,31,10/03/2020,11,21168791,1,0,0,0
Sudeste,MG,31,11/03/2020,11,21168791,1,0,0,0
Sudeste,MG,31,12/03/2020,11,21168791,1,0,0,0
Sudeste,MG,31,13/03/2020,11,21168791,2,1,0,0
Sudeste,MG,31,14/03/2020,11,21168791,2,0,0,0
Sudeste,MG,31,15/03/2020,12,21168791,2,0,0,0
Sudeste,MG,31,16/03/2020,12,21168791,5,3,0,0
Sudeste,MG,31,17/03/2020,12,21168791,7,2,0,0
Sudeste,MG,31,18/03/2020,12,21168791,15,8,0,0
Sudeste,MG,31,19/03/2020,12,21168791,29,14,0,0
Sudeste,MG,31,20/03/2020,12,21168791,35,6,0,0
Sudeste,MG,31,21/03/2020,12,21168791,38,3,0,0
Sudeste,MG,31,22/03/2020,13,21168791,83,45,0,0
Sudeste,MG,31,23/03/2020,13,21168791,128,45,0,0
Sudeste,MG,31,24/03/2020,13,21168791,130,2,0,0
Sudeste,MG,31,25/03/2020,13,21168791,133,3,0,0
Sudeste,MG,31,26/03/2020,13,21168791,153,20,0,0
Sudeste,MG,31,27/03/2020,13,21168791,189,36,0,0
Sudeste,MG,31,28/03/2020,13,21168791,205,16,0,0
Sudeste,MG,31,29/03/2020,14,21168791,231,26,0,0
Sudeste,MG,31,30/03/2020,14,21168791,261,30,1,1
Sudeste,MG,31,31/03/2020,14,21168791,275,14,2,1
Sudeste,MG,31,01/04/2020,14,21168791,314,39,3,1
Sudeste,MG,31,02/04/2020,14,21168791,370,56,4,1
Sudeste,MG,31,03/04/2020,14,21168791,397,27,6,2
Sudeste,MG,31,04/04/2020,14,21168791,430,33,6,0
Sudeste,MG,31,05/04/2020,15,21168791,498,68,6,0
Sudeste,MG,31,06/04/2020,15,21168791,525,27,9,3
Sudeste,MG,31,07/04/2020,15,21168791,559,34,11,2
Sudeste,MG,31,08/04/2020,15,21168791,614,55,14,3
Sudeste,MG,31,09/04/2020,15,21168791,655,41,15,1
Sudeste,MG,31,10/04/2020,15,21168791,698,43,17,2
Sudeste,MG,31,11/04/2020,15,21168791,750,52,17,0
Sudeste,MG,31,12/04/2020,16,21168791,806,56,20,3
Sudeste,MG,31,13/04/2020,16,21168791,815,9,23,3
Sudeste,MG,31,14/04/2020,16,21168791,884,69,27,4
Sudeste,MG,31,15/04/2020,16,21168791,903,19,30,3
Sudeste,MG,31,16/04/2020,16,21168791,958,55,33,3
Sudeste,MG,31,17/04/2020,16,21168791,1021,63,35,2
Sudeste,MG,31,18/04/2020,16,21168791,1077,56,39,4
Sudeste,MG,31,19/04/2020,17,21168791,1154,77,39,0
Sudeste,MG,31,20/04/2020,17,21168791,1189,35,41,2
Sudeste,MG,31,21/04/2020,17,21168791,1230,41,44,3
Sudeste,MG,31,22/04/2020,17,21168791,1283,53,47,3
Sudeste,MG,31,23/04/2020,17,21168791,1308,25,51,4
Sudeste,MG,31,24/04/2020,17,21168791,1419,111,54,3
Sudeste,MG,31,25/04/2020,17,21168791,1481,62,58,4
Sudeste,MG,31,26/04/2020,18,21168791,1548,67,61,3
Sudeste,MG,31,27/04/2020,18,21168791,1586,38,62,1
Sudeste,MG,31,28/04/2020,18,21168791,1649,63,71,9
Sudeste,MG,31,29/04/2020,18,21168791,1758,109,80,9
Sudeste,MG,31,30/04/2020,18,21168791,1827,69,82,2
Sudeste,MG,31,01/05/2020,18,21168791,1935,108,88,6
Sudeste,MG,31,02/05/2020,18,21168791,2023,88,88,0
Sudeste,MG,31,03/05/2020,19,21168791,2118,95,89,1
Sudeste,MG,31,04/05/2020,19,21168791,2347,229,90,1
Sudeste,MG,31,05/05/2020,19,21168791,2452,105,94,4
Sudeste,MG,31,06/05/2020,19,21168791,2605,153,97,3
Sudeste,MG,31,07/05/2020,19,21168791,2770,165,106,9
Sudeste,MG,31,08/05/2020,19,21168791,2943,173,111,5
Sudeste,MG,31,09/05/2020,19,21168791,3123,180,118,7
Sudeste,MG,31,10/05/2020,20,21168791,3237,114,119,1
Sudeste,MG,31,11/05/2020,20,21168791,3320,83,121,2
Sudeste,MG,31,12/05/2020,20,21168791,3435,115,127,6
Sudeste,MG,31,13/05/2020,20,21168791,3733,298,135,8
Sudeste,MG,31,14/05/2020,20,21168791,3950,217,139,4
Sudeste,MG,31,15/05/2020,20,21168791,4196,246,146,7
Sudeste,MG,31,16/05/2020,20,21168791,4474,278,150,4
Sudeste,MG,31,17/05/2020,21,21168791,4611,137,156,6
Sudeste,MG,31,18/05/2020,21,21168791,4695,84,161,5
Sudeste,MG,31,19/05/2020,21,21168791,4977,282,167,6
Sudeste,MG,31,20/05/2020,21,21168791,5286,309,177,10
Sudeste,MG,31,21/05/2020,21,21168791,5596,310,191,14
Sudeste,MG,31,22/05/2020,21,21168791,5995,399,201,10
Sudeste,MG,31,23/05/2020,21,21168791,6338,343,217,16
Sudeste,MG,31,24/05/2020,22,21168791,6668,330,226,9
Sudeste,MG,31,25/05/2020,22,21168791,6962,294,230,4
Sudeste,MG,31,26/05/2020,22,21168791,7516,554,234,4
Sudeste,MG,31,27/05/2020,22,21168791,8011,495,240,6
Sudeste,MG,31,28/05/2020,22,21168791,8686,675,255,15
Sudeste,MG,31,29/05/2020,22,21168791,9232,546,257,2
Sudeste,MG,31,30/05/2020,22,21168791,9630,398,263,6
Sudeste,MG,31,31/05/2020,23,21168791,10464,834,271,8
Sudeste,MG,31,01/06/2020,23,21168791,10670,206,278,7
Sudeste,MG,31,02/06/2020,23,21168791,10939,269,289,11
Sudeste,MG,31,03/06/2020,23,21168791,12010,1071,306,17
Sudeste,MG,31,04/06/2020,23,21168791,13034,1024,323,17
Sudeste,MG,31,05/06/2020,23,21168791,13995,961,344,21
Sudeste,ES,32,25/02/2020,9,4018650,0,0,0,0
Sudeste,ES,32,26/02/2020,9,4018650,0,0,0,0
Sudeste,ES,32,27/02/2020,9,4018650,0,0,0,0
Sudeste,ES,32,28/02/2020,9,4018650,0,0,0,0
Sudeste,ES,32,29/02/2020,9,4018650,0,0,0,0
Sudeste,ES,32,01/03/2020,10,4018650,0,0,0,0
Sudeste,ES,32,02/03/2020,10,4018650,0,0,0,0
Sudeste,ES,32,03/03/2020,10,4018650,0,0,0,0
Sudeste,ES,32,04/03/2020,10,4018650,0,0,0,0
Sudeste,ES,32,05/03/2020,10,4018650,0,0,0,0
Sudeste,ES,32,06/03/2020,10,4018650,1,1,0,0
Sudeste,ES,32,07/03/2020,10,4018650,1,0,0,0
Sudeste,ES,32,08/03/2020,11,4018650,1,0,0,0
Sudeste,ES,32,09/03/2020,11,4018650,1,0,0,0
Sudeste,ES,32,10/03/2020,11,4018650,1,0,0,0
Sudeste,ES,32,11/03/2020,11,4018650,1,0,0,0
Sudeste,ES,32,12/03/2020,11,4018650,1,0,0,0
Sudeste,ES,32,13/03/2020,11,4018650,1,0,0,0
Sudeste,ES,32,14/03/2020,11,4018650,1,0,0,0
Sudeste,ES,32,15/03/2020,12,4018650,1,0,0,0
Sudeste,ES,32,16/03/2020,12,4018650,1,0,0,0
Sudeste,ES,32,17/03/2020,12,4018650,1,0,0,0
Sudeste,ES,32,18/03/2020,12,4018650,9,8,0,0
Sudeste,ES,32,19/03/2020,12,4018650,11,2,0,0
Sudeste,ES,32,20/03/2020,12,4018650,13,2,0,0
Sudeste,ES,32,21/03/2020,12,4018650,26,13,0,0
Sudeste,ES,32,22/03/2020,13,4018650,26,0,0,0
Sudeste,ES,32,23/03/2020,13,4018650,29,3,0,0
Sudeste,ES,32,24/03/2020,13,4018650,33,4,0,0
Sudeste,ES,32,25/03/2020,13,4018650,39,6,0,0
Sudeste,ES,32,26/03/2020,13,4018650,39,0,0,0
